Year,Town,Residential Type,Serial Number,List Year,Date Recorded,Address,Assessed Value,Sale Amount,Sales Ratio,Location,Lat,Long,BusinessEstablishment,EmploymentData,EmploymentWages,UnemploymentRates
2008,Meriden,Single Family,70257,2007,2008-01-02,73 BROOKLAWN DR,142020.0,173500.0,0.82,POINT (-72.7793581 41.4995375),-72.7793581,41.4995375,"1,347","23,964",44792,6.9
2008,Norwalk,Single Family,70611,2007,2008-04-03,38 KAREN DR,262990.0,472500.0,0.56,POINT (-73.38753 41.11617),-73.38753,41.11617,"3,178","45,121",78022,4.7
2008,Fairfield,Single Family,70593,2007,2008-07-02,53 LESLIE LN,700420.0,860000.0,0.81,POINT (-73.32407 41.21307),-73.32407,41.21307,"2,278","24,424",59671,4.6
2008,Branford,Single Family,70498,2007,2008-09-25,22 GROVE ST,238900.0,385000.0,0.62,POINT (-71.9100181 41.7459455),-71.9100181,41.7459455,"1,130","12,687",45337,4.8
2008,Bridgeport,Single Family,71003,2007,2008-04-16,48 OAKDALE ST,136290.0,247500.0,0.55,POINT (-73.18476 41.21782),-73.18476,41.21782,"2,404","44,709",50265,8.7
2008,Norwalk,Condo,70711,2007,2008-05-28,5 CANFIELD CROSSING,1717730.0,3540000.0,0.49,POINT (-73.38971859923308 41.09221309828261),-73.3897186,41.0922131,"3,178","45,121",78022,4.7
2008,Bridgeport,Single Family,71239,2007,2008-06-04,118 ASYLUM ST,53060.0,156000.0,0.34,POINT (-73.17621 41.19816),-73.17621,41.19816,"2,404","44,709",50265,8.7
2008,Fairfield,Single Family,70216,2007,2008-01-14,156 BUENA VISTA RD,361130.0,477500.0,0.76,POINT (-73.2312804 41.2001396),-73.2312804,41.2001396,"2,278","24,424",59671,4.6
2008,Branford,Single Family,70231,2007,2008-03-28,72 LAUREL HILL RD,280800.0,422000.0,0.67,POINT (-72.81222 41.30853),-72.81222,41.30853,"1,130","12,687",45337,4.8
2008,Meriden,Single Family,70616,2007,2008-06-20,470 SWAIN AVE,149600.0,222000.0,0.67,POINT (-72.78676 41.51805),-72.78676,41.51805,"1,347","23,964",44792,6.9
2008,Fairfield,Single Family,70805,2007,2008-09-17,1376 PEQUOT AVE,3908800.0,5500000.0,0.71,POINT (-73.2967242 41.1268372),-73.2967242,41.1268372,"2,278","24,424",59671,4.6
2008,Norwalk,Single Family,70949,2007,2008-08-04,9 HILLWOOD PL,208110.0,350000.0,0.59,POINT (-73.43681 41.13193),-73.43681,41.13193,"3,178","45,121",78022,4.7
2008,Meriden,Condo,70618,2007,2008-06-23,7B GWEN RD,78748.0,196000.0,0.4,POINT (-72.84337 41.55184),-72.84337,41.55184,"1,347","23,964",44792,6.9
2008,Bridgeport,Single Family,71562,2007,2008-08-12,606 RUTH STREET,109830.0,237500.0,0.46,POINT (-73.2215 41.20765),-73.2215,41.20765,"2,404","44,709",50265,8.7
2008,Meriden,Single Family,70473,2007,2008-04-21,562 GRACEY AVE,123470.0,187500.0,0.66,POINT (-72.78876 41.56378),-72.78876,41.56378,"1,347","23,964",44792,6.9
2008,Branford,Single Family,70439,2007,2008-08-13,30 PAWSON TRAIL,407500.0,195000.0,2.09,POINT (-72.81737 41.25816),-72.81737,41.25816,"1,130","12,687",45337,4.8
2008,Greenwich,Single Family,70784,2007,2008-09-02,41 LONG MEADOW RD,631190.0,400000.0,1.58,POINT (-73.58302 41.05177),-73.58302,41.05177,"4,054","36,859",142009,4
2008,Bridgeport,Single Family,71283,2007,2008-06-12,394 DOGWOOD DR,108650.0,185000.0,0.59,POINT (-73.1970746 41.2237216),-73.1970746,41.2237216,"2,404","44,709",50265,8.7
2008,Branford,Condo,70477,2007,2008-09-04,206 MONTOYA,126223.0,200000.0,0.63,POINT (-72.82701 41.28164),-72.82701,41.28164,"1,130","12,687",45337,4.8
2008,Branford,Single Family,70260,2007,2008-04-17,5 MARINERS WAY,316700.0,560000.0,0.57,POINT (-72.81933 41.26427),-72.81933,41.26427,"1,130","12,687",45337,4.8
2008,Bridgeport,Single Family,71452,2007,2008-07-21,65 PLATT ST,132240.0,30000.0,4.41,POINT (-73.0736012 41.3336437),-73.0736012,41.3336437,"2,404","44,709",50265,8.7
2008,Branford,Single Family,70476,2007,2008-09-03,10 COCHECO AVE,221300.0,350000.0,0.63,POINT (-72.80031 41.25979),-72.80031,41.25979,"1,130","12,687",45337,4.8
2008,Fairfield,Single Family,70434,2007,2008-05-09,87 FAIRMOUNT TERR,464730.0,620335.0,0.75,POINT (-73.22174 41.19676),-73.22174,41.19676,"2,278","24,424",59671,4.6
2008,Norwalk,Condo,71098,2007,2008-09-30,76 NEW CANAAN AVE,131415.0,380000.0,0.35,POINT (-73.4308959 41.1270936),-73.4308959,41.1270936,"3,178","45,121",78022,4.7
2008,Bridgeport,Condo,71295,2007,2008-06-16,190 PALISADE AVE #1B,17880.0,37000.0,0.48,POINT (-73.16584 41.19609),-73.16584,41.19609,"2,404","44,709",50265,8.7
2008,Hamden,Condo,70353,2007,2008-03-31,25 HAMDEN HILLS DR #28,236460.0,327500.0,0.72,POINT (-72.90747 41.38785),-72.90747,41.38785,"1,540","20,757",42293,5.4
2008,Bridgeport,Condo,70648,2007,2008-01-31,350 GROVERS AVE #2B,132240.0,272500.0,0.49,POINT (-73.22352 41.15346),-73.22352,41.15346,"2,404","44,709",50265,8.7
2008,Meriden,Single Family,70570,2007,2008-06-04,109 CATHERINE DR,161410.0,223500.0,0.72,POINT (-72.78069 41.5612),-72.78069,41.5612,"1,347","23,964",44792,6.9
2008,Branford,Condo,70450,2007,2008-08-19,3 HAMPTON PARK,95300.0,160000.0,0.6,POINT (-72.82534 41.30668),-72.82534,41.30668,"1,130","12,687",45337,4.8
2008,Branford,Condo,70473,2007,2008-09-03,8 TIDELANDS,74900.0,135000.0,0.55,POINT (-72.89136 41.78685),-72.89136,41.78685,"1,130","12,687",45337,4.8
2008,Bridgeport,Single Family,71722,2007,2008-09-16,381 MCKINLEY AVENUE,162470.0,172500.0,0.94,POINT (-73.2103 41.18938),-73.2103,41.18938,"2,404","44,709",50265,8.7
2008,Milford,Single Family,70784,2007,2008-09-05,5 HILLSIDE AVE,728960.0,1025000.0,0.71,POINT (-73.00746 41.2153),-73.00746,41.2153,"1,952","29,391",47756,4.8
2008,Greenwich,Single Family,70384,2007,2008-04-01,43 SHERWOOD PL,465080.0,850000.0,0.55,POINT (-73.62551 41.03479),-73.62551,41.03479,"4,054","36,859",142009,4
2008,Fairfield,Condo,70765,2007,2008-09-03,540 BLACK ROCK TPKE #4,198450.0,281000.0,0.71,POINT (-73.23625 41.16665),-73.23625,41.16665,"2,278","24,424",59671,4.6
2008,Norwalk,Single Family,70351,2007,2008-01-14,7 HUCKLEBERRY DR NORTH,389970.0,680000.0,0.57,POINT (-73.45965 41.1266),-73.45965,41.1266,"3,178","45,121",78022,4.7
2008,Branford,Single Family,70381,2007,2008-07-07,15 LONG POINT RD,1103800.0,2375000.0,0.46,POINT (-72.74948 41.26106),-72.74948,41.26106,"1,130","12,687",45337,4.8
2008,Branford,Condo,70218,2007,2008-03-13,150 WATCH HILL RD,112400.0,210000.0,0.54,POINT (-72.82894384409084 41.30386073386372),-72.82894384,41.30386073,"1,130","12,687",45337,4.8
2008,Meriden,Single Family,70379,2007,2008-03-06,8 GOLD ST,80980.0,54000.0,1.5,POINT (-72.80261 41.53592),-72.80261,41.53592,"1,347","23,964",44792,6.9
2008,Bridgeport,Single Family,71527,2007,2008-08-05,76 ELLSWORTH STREET,245210.0,500000.0,0.49,POINT (-73.22103 41.15502),-73.22103,41.15502,"2,404","44,709",50265,8.7
2008,Bridgeport,Single Family,71263,2007,2008-06-09,450 STILLMAN ST,63760.0,41000.0,1.56,POINT (-73.17982 41.19252),-73.17982,41.19252,"2,404","44,709",50265,8.7
2008,Fairfield,Single Family,70602,2007,2008-07-10,299 TOILSOME HILL RD,616910.0,695000.0,0.89,POINT (-73.22725 41.19937),-73.22725,41.19937,"2,278","24,424",59671,4.6
2008,Branford,Condo,70153,2007,2008-01-16,11 HAMPTON PARK,122600.0,232500.0,0.53,POINT (-72.82534 41.30684),-72.82534,41.30684,"1,130","12,687",45337,4.8
2008,Milford,Condo,70482,2007,2008-05-13,31 SALEM WALK,165000.0,233000.0,0.71,POINT (-72.99458 41.23003),-72.99458,41.23003,"1,952","29,391",47756,4.8
2008,Norwalk,Single Family,70574,2007,2008-04-16,3 NELSON AVE,231070.0,392500.0,0.59,POINT (-73.4048837 41.1241283),-73.4048837,41.1241283,"3,178","45,121",78022,4.7
2008,Bridgeport,Single Family,71415,2007,2008-07-14,241 SUNRISE TER,140491.0,280000.0,0.5,POINT (-73.21875 41.21389),-73.21875,41.21389,"2,404","44,709",50265,8.7
2008,Bridgeport,Single Family,71756,2007,2008-09-24,436 GILMAN STREET,389780.0,849000.0,0.46,POINT (-73.2318 41.15083),-73.2318,41.15083,"2,404","44,709",50265,8.7
2008,Bridgeport,Single Family,70872,2007,2008-03-25,401BREWSTER ST.,122300.0,210000.0,0.58,POINT (-73.2238 41.15512),-73.2238,41.15512,"2,404","44,709",50265,8.7
2008,Bridgeport,Condo,71462,2007,2008-07-22,325 LAFAYETTE ST UNIT 9102,377856.0,413000.0,0.91,POINT (-73.18831 41.16773),-73.18831,41.16773,"2,404","44,709",50265,8.7
2008,Meriden,Single Family,70335,2007,2008-02-21,1059 NO. COLONY RD.,153430.0,185000.0,0.83,POINT (-72.78371 41.56264),-72.78371,41.56264,"1,347","23,964",44792,6.9
2008,Meriden,Single Family,70785,2007,2008-08-29,762 MAIN ST,144820.0,215000.0,0.67,POINT (-72.85167 41.5244),-72.85167,41.5244,"1,347","23,964",44792,6.9
2008,Norwalk,Single Family,70789,2007,2008-06-10,12 TONETTA CIR,369110.0,589500.0,0.63,POINT (-73.39961 41.09049),-73.39961,41.09049,"3,178","45,121",78022,4.7
2008,Branford,Condo,70151,2007,2008-01-15,381 WALDEN GREEN,121500.0,150000.0,0.81,POINT (-72.84321224374825 41.27399626449552),-72.84321224,41.27399626,"1,130","12,687",45337,4.8
2008,Branford,Condo,70227,2007,2008-03-26,49 ROSE ST TOWERS #502,94000.0,158000.0,0.59,POINT (-72.81232 41.28386),-72.81232,41.28386,"1,130","12,687",45337,4.8
2008,Milford,Single Family,70565,2007,2008-06-16,30 CLEVELAND AVE,253170.0,364000.0,0.7,POINT (-73.09548 41.20329),-73.09548,41.20329,"1,952","29,391",47756,4.8
2008,Greenwich,Single Family,70388,2007,2008-04-03,15 WESTON HILL RD,2158450.0,2757500.0,0.78,POINT (-73.57511 41.02987),-73.57511,41.02987,"4,054","36,859",142009,4
2008,Hamden,Single Family,70557,2007,2008-06-20,11 LYNMOOR PL,130760.0,32031.0,4.08,POINT (-72.89789 41.34006),-72.89789,41.34006,"1,540","20,757",42293,5.4
2008,Bridgeport,Condo,71744,2007,2008-09-19,8 AMERIDGE DRIVE,96540.0,183000.0,0.53,POINT (-73.22178 41.21187),-73.22178,41.21187,"2,404","44,709",50265,8.7
2008,Bridgeport,Single Family,71246,2007,2008-06-05,5 YARRINGTON CT,91500.0,220000.0,0.42,POINT (-73.16265 41.17661),-73.16265,41.17661,"2,404","44,709",50265,8.7
2008,Hamden,Condo,70444,2007,2008-05-05,365 MATHER ST. #12,100030.0,145000.0,0.69,POINT (-72.92296 41.35786),-72.92296,41.35786,"1,540","20,757",42293,5.4
2008,Bridgeport,Condo,71675,2007,2008-09-05,3715 MAIN STREET,58800.0,73000.0,0.81,POINT (-73.21013 41.21177),-73.21013,41.21177,"2,404","44,709",50265,8.7
2008,Branford,Single Family,70262,2007,2008-04-21,15 FEATHERBED LANE,215800.0,395000.0,0.55,POINT (-72.77733 41.29532),-72.77733,41.29532,"1,130","12,687",45337,4.8
2008,Bridgeport,Condo,71126,2007,2008-05-06,120 HUNTINGTON TPKE #408,21010.0,62000.0,0.34,POINT (-73.17671 41.21224),-73.17671,41.21224,"2,404","44,709",50265,8.7
2008,Branford,Single Family,70239,2007,2008-03-31,20 SILVER ST.,157400.0,281000.0,0.56,POINT (-72.81094 41.2853),-72.81094,41.2853,"1,130","12,687",45337,4.8
2008,Greenwich,Single Family,70448,2007,2008-04-30,66 INDIAN FIELD RD,1177260.0,1200000.0,0.98,POINT (-73.60571 41.02436),-73.60571,41.02436,"4,054","36,859",142009,4
2008,Branford,Condo,70265,2007,2008-04-23,7-04 PLYMOUTH COLONY,150400.0,226000.0,0.67,POINT (-72.84136 41.26546),-72.84136,41.26546,"1,130","12,687",45337,4.8
2008,Fairfield,Single Family,70620,2007,2008-07-15,105 HIGH ST,357560.0,540000.0,0.66,POINT (-72.93876767564007 41.67394325),-72.93876768,41.67394325,"2,278","24,424",59671,4.6
2008,Fairfield,Single Family,70620,2007,2008-07-15,105 HIGH ST,357560.0,540000.0,0.66,POINT (-72.6242452 41.5817279),-72.6242452,41.5817279,"2,278","24,424",59671,4.6
2008,Fairfield,Single Family,70620,2007,2008-07-15,105 HIGH ST,357560.0,540000.0,0.66,POINT (-73.1299166 41.8023688),-73.1299166,41.8023688,"2,278","24,424",59671,4.6
2008,Milford,Condo,70404,2007,2008-04-02,28 GREENVIEW LN,157010.0,190908.0,0.82,POINT (-73.103510125 41.21635525),-73.10351013,41.21635525,"1,952","29,391",47756,4.8
2008,Greenwich,Single Family,70274,2007,2008-02-04,27 BENJAMIN ST,1767010.0,2100000.0,0.84,POINT (-73.56361 41.02639),-73.56361,41.02639,"4,054","36,859",142009,4
2008,Hamden,Single Family,70340,2007,2008-03-25,102 ROCHFORD AVE,171570.0,277000.0,0.62,POINT (-72.94091 41.34831),-72.94091,41.34831,"1,540","20,757",42293,5.4
2008,Norwalk,Condo,70429,2007,2008-02-14,76 NEW CANAAN AVE,177758.0,409000.0,0.43,POINT (-73.4308959 41.1270936),-73.4308959,41.1270936,"3,178","45,121",78022,4.7
2008,Hamden,Single Family,70671,2007,2008-07-31,25 BOOTH TERR,176960.0,274900.0,0.64,POINT (-72.92833 41.41806),-72.92833,41.41806,"1,540","20,757",42293,5.4
2008,Bridgeport,Condo,71734,2007,2008-09-17,90 VIRGINIA AVENUE,58780.0,123000.0,0.48,POINT (-73.1765 41.21098),-73.1765,41.21098,"2,404","44,709",50265,8.7
2008,Bridgeport,Single Family,70707,2007,2008-02-15,535 CHOPSEY HILL ROAD,143420.0,263900.0,0.54,POINT (-73.1976 41.20942),-73.1976,41.20942,"2,404","44,709",50265,8.7
2008,Meriden,Single Family,79683,2007,2008-07-17,27 WEDGE DR,134660.0,207000.0,0.65,POINT (-72.7719202 41.5142836),-72.7719202,41.5142836,"1,347","23,964",44792,6.9
2008,Norwalk,Condo,70321,2007,2008-01-28,57 CEDAR ST,124950.0,325000.0,0.38,POINT (-72.7265422 41.6974439),-72.7265422,41.6974439,"3,178","45,121",78022,4.7
2008,Bridgeport,Single Family,70737,2007,2008-02-25,331 ANTON DRIVE,131470.0,238000.0,0.55,POINT (-73.22079 41.22214),-73.22079,41.22214,"2,404","44,709",50265,8.7
2008,Bridgeport,Single Family,71587,2007,2008-08-19,319 ROGER WILLIAMS ROAD,131110.0,220000.0,0.6,POINT (-73.16828 41.21901),-73.16828,41.21901,"2,404","44,709",50265,8.7
2008,Bridgeport,Single Family,71450,2007,2008-07-18,367 PEQUONNOCK ST,76570.0,43775.0,1.75,POINT (-73.20147 41.1818),-73.20147,41.1818,"2,404","44,709",50265,8.7
2008,Bridgeport,Condo,71266,2007,2008-06-09,378 ANTON DR #12,115230.0,255440.0,0.45,POINT (-73.22085 41.22241),-73.22085,41.22241,"2,404","44,709",50265,8.7
2008,Milford,Single Family,70781,2007,2008-09-04,272 WELCHS POINT RD,468600.0,535000.0,0.88,POINT (-73.03275 41.21019),-73.03275,41.21019,"1,952","29,391",47756,4.8
2008,Fairfield,Single Family,70383,2007,2008-04-15,129 BANKS PL,628880.0,600000.0,1.05,POINT (-73.2929 41.13131),-73.2929,41.13131,"2,278","24,424",59671,4.6
2008,Norwalk,Single Family,70820,2007,2008-06-06,4 BURWELL ST,175980.0,378100.0,0.47,POINT (-73.4142525 41.0835511),-73.4142525,41.0835511,"3,178","45,121",78022,4.7
2008,Bridgeport,Condo,70525,2007,2008-01-04,55B MENCEL CIR #245,54100.0,130000.0,0.42,POINT (-73.17374 41.21036),-73.17374,41.21036,"2,404","44,709",50265,8.7
2008,Bridgeport,Condo,71219,2007,2008-05-30,140 BEACHVIEW AVE #284,123480.0,249900.0,0.49,POINT (-73.2338 41.15481),-73.2338,41.15481,"2,404","44,709",50265,8.7
2008,Norwalk,Condo,70384,2007,2008-02-29,3 SEIR HILL RD #D3,124950.0,200000.0,0.62,POINT (-73.42964 41.14705),-73.42964,41.14705,"3,178","45,121",78022,4.7
2008,Meriden,Single Family,70264,2007,2008-01-04,396 COOK AVE,107500.0,145000.0,0.74,POINT (-72.80845 41.52726),-72.80845,41.52726,"1,347","23,964",44792,6.9
2008,Meriden,Single Family,70850,2007,2008-09-30,54 TREMONT ST,88470.0,140000.0,0.63,POINT (-72.78659 41.55061),-72.78659,41.55061,"1,347","23,964",44792,6.9
2008,Meriden,Single Family,70842,2007,2008-09-26,5 HILLSIDE AVE,101630.0,120000.0,0.85,POINT (-71.90372391027154 41.7240661),-71.90372391,41.7240661,"1,347","23,964",44792,6.9
2008,Milford,Condo,70248,2007,2008-01-07,67 EAST BROADWAY #A,153690.0,195000.0,0.79,POINT (-73.08261 41.19426),-73.08261,41.19426,"1,952","29,391",47756,4.8
2008,Norwalk,Condo,70373,2007,2008-01-04,76 NEW CANAAN AVE,238598.0,500000.0,0.48,POINT (-73.4308959 41.1270936),-73.4308959,41.1270936,"3,178","45,121",78022,4.7
2008,Bridgeport,Single Family,70917,2007,2008-03-31,94 VICTORY AVE.,114390.0,145000.0,0.79,POINT (-73.19108 41.21528),-73.19108,41.21528,"2,404","44,709",50265,8.7
2008,Bridgeport,Condo,71169,2007,2008-05-19,599 GLENDALE AVE,66067.0,130000.0,0.51,POINT (-73.22227 41.2108),-73.22227,41.2108,"2,404","44,709",50265,8.7
2008,Fairfield,Single Family,70752,2007,2008-08-29,270 HOYDENS LN,501550.0,665000.0,0.75,POINT (-73.2737005 41.2185878),-73.2737005,41.2185878,"2,278","24,424",59671,4.6
2008,Meriden,Condo,70431,2007,2008-04-01,232 MATTABASSET,101390.0,160000.0,0.63,POINT (-72.76101275299204 41.54694442718994),-72.76101275,41.54694443,"1,347","23,964",44792,6.9
2008,Hamden,Single Family,70792,2007,2008-09-16,97 BRADLEY AVE,139650.0,175000.0,0.8,POINT (-72.93804 41.34969),-72.93804,41.34969,"1,540","20,757",42293,5.4
2008,Norwalk,Single Family,70352,2007,2008-01-14,7 HUCKLEBERRY DR NORTH,389970.0,680000.0,0.57,POINT (-73.45965 41.1266),-73.45965,41.1266,"3,178","45,121",78022,4.7
2008,Greenwich,Single Family,70344,2007,2008-03-13,259 WEAVER ST,589330.0,800000.0,0.74,POINT (-73.6617 41.03707),-73.6617,41.03707,"4,054","36,859",142009,4
2008,Milford,Single Family,70465,2007,2008-05-02,20 JAMESON ST,171000.0,200000.0,0.86,POINT (-73.09991 41.20899),-73.09991,41.20899,"1,952","29,391",47756,4.8
2008,Fairfield,Condo,70666,2007,2008-07-31,1 OCEAN REEF DR,349790.0,442000.0,0.79,POINT (-73.24898 41.13158),-73.24898,41.13158,"2,278","24,424",59671,4.6
2008,Norwalk,Single Family,70642,2007,2008-05-06,1 KLIM LN,470330.0,739500.0,0.64,POINT (-73.45543 41.13827),-73.45543,41.13827,"3,178","45,121",78022,4.7
2008,Fairfield,Single Family,70708,2007,2008-08-11,14 GREENBRIER CIR,325430.0,350000.0,0.93,POINT (-73.25454 41.17311),-73.25454,41.17311,"2,278","24,424",59671,4.6
2008,Bridgeport,Single Family,71049,2007,2008-04-25,39 HEWITT CT,49910.0,80000.0,0.62,POINT (-73.15927 41.18109),-73.15927,41.18109,"2,404","44,709",50265,8.7
2008,Greenwich,Single Family,70491,2007,2008-05-16,145 PECKSLAND RD,2001370.0,3100000.0,0.65,POINT (-73.6591375 41.0454558),-73.6591375,41.0454558,"4,054","36,859",142009,4
2008,Bridgeport,Single Family,70609,2007,2008-01-23,1785 CENTRAL AVE,49070.0,18100.0,2.71,POINT (-73.16753 41.19153),-73.16753,41.19153,"2,404","44,709",50265,8.7
2008,Greenwich,Single Family,70434,2007,2008-04-23,81 DUNCAN DR,1429330.0,1875000.0,0.76,POINT (-73.66913 41.04953),-73.66913,41.04953,"4,054","36,859",142009,4
2008,Norwalk,Single Family,71067,2007,2008-09-17,18 KNOB HILL RD,353920.0,600000.0,0.59,POINT (-73.3963 41.1366),-73.3963,41.1366,"3,178","45,121",78022,4.7
2008,Norwalk,Condo,70985,2007,2008-08-06,10 ARCH ST #C2,110600.0,195000.0,0.57,POINT (-73.41751 41.11308),-73.41751,41.11308,"3,178","45,121",78022,4.7
2008,Hamden,Single Family,70767,2007,2008-09-03,87 KIMBERLY RD,147770.0,81250.0,1.82,POINT (-72.9099 41.41812),-72.9099,41.41812,"1,540","20,757",42293,5.4
2008,Milford,Single Family,70694,2007,2008-08-04,127 SETTLERS RIDGE RD,321690.0,430000.0,0.75,POINT (-73.01181 41.23212),-73.01181,41.23212,"1,952","29,391",47756,4.8
2008,Fairfield,Single Family,70819,2007,2008-09-25,370 STURGES RD,924770.0,1050000.0,0.88,POINT (-73.27041 41.14851),-73.27041,41.14851,"2,278","24,424",59671,4.6
2008,Meriden,Single Family,70843,2007,2008-09-26,321 SWAIN AVE,143650.0,195000.0,0.74,POINT (-72.78414 41.52163),-72.78414,41.52163,"1,347","23,964",44792,6.9
2008,Meriden,Single Family,70458,2007,2008-04-16,102 MURRAY ST,164140.0,262000.0,0.63,POINT (-72.7806696 41.5331275),-72.7806696,41.5331275,"1,347","23,964",44792,6.9
2008,Bridgeport,Single Family,71032,2007,2008-04-23,430 POLK ST,125450.0,130000.0,0.97,POINT (-73.1941409 41.2143911),-73.1941409,41.2143911,"2,404","44,709",50265,8.7
2008,Bridgeport,Single Family,70962,2007,2008-04-07,1274 PARK AVE,110100.0,220000.0,0.5,POINT (-73.2012034 41.1782417),-73.2012034,41.1782417,"2,404","44,709",50265,8.7
2008,Bridgeport,Condo,70792,2007,2008-03-05,30 STEVENS ST. #307,61000.0,118940.0,0.51,POINT (-73.20375 41.20784),-73.20375,41.20784,"2,404","44,709",50265,8.7
2008,Milford,Single Family,70615,2007,2008-07-02,175 EASY ST,249800.0,360000.0,0.69,POINT (-73.01594 41.21514),-73.01594,41.21514,"1,952","29,391",47756,4.8
2008,Branford,Single Family,70513,2007,2008-09-29,12 MILLWOOD DR,186800.0,379000.0,0.49,POINT (-72.82024 41.30481),-72.82024,41.30481,"1,130","12,687",45337,4.8
2008,Bridgeport,Single Family,70519,2007,2008-01-03,51 FAIRBANKS ST,81850.0,185000.0,0.44,POINT (-73.15901 41.19393),-73.15901,41.19393,"2,404","44,709",50265,8.7
2008,Greenwich,Condo,70702,2007,2008-08-01,1535 EAST PUTNAM AVE #204,227290.0,350000.0,0.65,POINT (-73.56711 41.04805),-73.56711,41.04805,"4,054","36,859",142009,4
2008,Hamden,Single Family,70719,2007,2008-08-19,27 ROBERT ST,149030.0,229900.0,0.65,POINT (-72.92542 41.36217),-72.92542,41.36217,"1,540","20,757",42293,5.4
2008,Milford,Condo,70324,2007,2008-02-28,118 GULF ST #25,216430.0,322500.0,0.67,POINT (-73.04976 41.22341),-73.04976,41.22341,"1,952","29,391",47756,4.8
2008,Bridgeport,Single Family,70888,2007,2008-03-26,69 EAST EATON ST.,136670.0,273150.0,0.5,POINT (-73.20757 41.18615),-73.20757,41.18615,"2,404","44,709",50265,8.7
2008,Norwalk,Single Family,71078,2007,2008-09-10,12 PRINCES PINE RD,321370.0,283500.0,1.13,POINT (-73.46248 41.11355),-73.46248,41.11355,"3,178","45,121",78022,4.7
2008,Fairfield,Single Family,70520,2007,2008-06-19,122 LIMERICK RD,534660.0,775000.0,0.69,POINT (-73.26437 41.16068),-73.26437,41.16068,"2,278","24,424",59671,4.6
2008,Hamden,Single Family,70381,2007,2008-04-11,265 HELEN ST,142660.0,219000.0,0.65,POINT (-72.9429216 41.3495701),-72.9429216,41.3495701,"1,540","20,757",42293,5.4
2008,Meriden,Single Family,70444,2007,2008-04-07,54 TREMONT ST,88470.0,52000.0,1.7,POINT (-72.78659 41.55061),-72.78659,41.55061,"1,347","23,964",44792,6.9
2008,Bridgeport,Condo,71776,2007,2008-09-29,98 LANCE CIRCLE,113950.0,195000.0,0.58,POINT (-73.23344 41.22696),-73.23344,41.22696,"2,404","44,709",50265,8.7
2008,Norwalk,Condo,70324,2007,2008-01-25,21 SEIR HILL RD #10,268730.0,390000.0,0.69,POINT (-73.43014 41.14735),-73.43014,41.14735,"3,178","45,121",78022,4.7
2008,Fairfield,Condo,70834,2007,2008-09-29,1463 BLACK ROCK TPKE,247380.0,322500.0,0.77,POINT (-73.24121 41.1769),-73.24121,41.1769,"2,278","24,424",59671,4.6
2008,Fairfield,Single Family,70373,2007,2008-04-18,33 CARDINAL ST,408660.0,500000.0,0.82,POINT (-73.2327639 41.1802397),-73.2327639,41.1802397,"2,278","24,424",59671,4.6
