Town,Year,Crime Type,Number of Crimes Committed,"Number of Crimes Committed per 100,000",Crime ID,State,geometry
Avon,2014,Total Violent Crime,2.0,12.0,309,CT,POINT (-72.8306541 41.8098209)
Avon,2014,Total Property Crime,171.0,1024.1,310,CT,POINT (-72.8306541 41.8098209)
Avon,2014,Aggravated Assault,1.0,6.0,311,CT,POINT (-72.8306541 41.8098209)
Avon,2014,Murder,0.0,0.0,312,CT,POINT (-72.8306541 41.8098209)
Avon,2014,Rape,1.0,6.0,313,CT,POINT (-72.8306541 41.8098209)
Avon,2014,Robbery,0.0,0.0,314,CT,POINT (-72.8306541 41.8098209)
Avon,2014,Burglary,20.0,119.8,315,CT,POINT (-72.8306541 41.8098209)
Avon,2014,Larceny,143.0,856.4,316,CT,POINT (-72.8306541 41.8098209)
Avon,2014,Motor Vehicle Theft,8.0,47.9,317,CT,POINT (-72.8306541 41.8098209)
Avon,2014,Arson,1.0,6.0,318,CT,POINT (-72.8306541 41.8098209)
Avon,2015,Total Crime,150.0,899.3,319,CT,POINT (-72.8306541 41.8098209)
Avon,2015,Total Violent Crime,2.0,12.0,320,CT,POINT (-72.8306541 41.8098209)
Avon,2015,Total Property Crime,148.0,887.3,321,CT,POINT (-72.8306541 41.8098209)
Avon,2015,Aggravated Assault,0.0,0.0,322,CT,POINT (-72.8306541 41.8098209)
Avon,2015,Murder,0.0,0.0,323,CT,POINT (-72.8306541 41.8098209)
Avon,2015,Rape,1.0,6.0,324,CT,POINT (-72.8306541 41.8098209)
Avon,2015,Robbery,1.0,6.0,325,CT,POINT (-72.8306541 41.8098209)
Avon,2015,Burglary,14.0,83.9,326,CT,POINT (-72.8306541 41.8098209)
Avon,2015,Larceny,131.0,785.4,327,CT,POINT (-72.8306541 41.8098209)
Avon,2015,Motor Vehicle Theft,3.0,18.0,328,CT,POINT (-72.8306541 41.8098209)
Avon,2015,Arson,0.0,0.0,329,CT,POINT (-72.8306541 41.8098209)
Avon,2016,Total Crime,133.0,799.3,330,CT,POINT (-72.8306541 41.8098209)
Avon,2016,Total Violent Crime,1.0,6.0,331,CT,POINT (-72.8306541 41.8098209)
Avon,2016,Total Property Crime,132.0,793.3,332,CT,POINT (-72.8306541 41.8098209)
Avon,2016,Aggravated Assault,0.0,0.0,333,CT,POINT (-72.8306541 41.8098209)
Avon,2016,Murder,0.0,0.0,334,CT,POINT (-72.8306541 41.8098209)
Avon,2016,Rape,0.0,0.0,335,CT,POINT (-72.8306541 41.8098209)
Avon,2016,Robbery,1.0,6.0,336,CT,POINT (-72.8306541 41.8098209)
Avon,2016,Burglary,4.0,24.0,337,CT,POINT (-72.8306541 41.8098209)
Avon,2016,Larceny,120.0,721.2,338,CT,POINT (-72.8306541 41.8098209)
Avon,2016,Motor Vehicle Theft,8.0,48.1,339,CT,POINT (-72.8306541 41.8098209)
Avon,2016,Arson,0.0,0.0,340,CT,POINT (-72.8306541 41.8098209)
Avon,2017,Total Crime,168.0,1008.2,341,CT,POINT (-72.8306541 41.8098209)
Avon,2017,Total Violent Crime,2.0,12.0,342,CT,POINT (-72.8306541 41.8098209)
Avon,2017,Total Property Crime,166.0,996.2,343,CT,POINT (-72.8306541 41.8098209)
Avon,2017,Aggravated Assault,0.0,0.0,344,CT,POINT (-72.8306541 41.8098209)
Avon,2017,Murder,0.0,0.0,345,CT,POINT (-72.8306541 41.8098209)
Avon,2017,Rape,0.0,0.0,346,CT,POINT (-72.8306541 41.8098209)
Avon,2017,Robbery,2.0,12.0,347,CT,POINT (-72.8306541 41.8098209)
Avon,2017,Burglary,10.0,60.0,348,CT,POINT (-72.8306541 41.8098209)
Avon,2017,Larceny,141.0,846.2,349,CT,POINT (-72.8306541 41.8098209)
Avon,2017,Motor Vehicle Theft,15.0,90.0,350,CT,POINT (-72.8306541 41.8098209)
Avon,2017,Arson,0.0,0.0,351,CT,POINT (-72.8306541 41.8098209)
Barkhamsted,2010,Total Crime,20.0,545.6,352,CT,POINT (-72.9139904 41.9292629)
Barkhamsted,2010,Total Violent Crime,1.0,27.3,353,CT,POINT (-72.9139904 41.9292629)
Barkhamsted,2010,Total Property Crime,19.0,518.3,354,CT,POINT (-72.9139904 41.9292629)
Barkhamsted,2010,Aggravated Assault,0.0,0.0,355,CT,POINT (-72.9139904 41.9292629)
Barkhamsted,2010,Murder,0.0,0.0,356,CT,POINT (-72.9139904 41.9292629)
Barkhamsted,2010,Rape,1.0,27.3,357,CT,POINT (-72.9139904 41.9292629)
Barkhamsted,2010,Robbery,0.0,0.0,358,CT,POINT (-72.9139904 41.9292629)
Barkhamsted,2010,Burglary,6.0,163.7,359,CT,POINT (-72.9139904 41.9292629)
Barkhamsted,2010,Larceny,10.0,272.8,360,CT,POINT (-72.9139904 41.9292629)
Barkhamsted,2010,Motor Vehicle Theft,3.0,81.8,361,CT,POINT (-72.9139904 41.9292629)
Barkhamsted,2010,Arson,0.0,0.0,362,CT,POINT (-72.9139904 41.9292629)
Barkhamsted,2011,Total Crime,25.0,680.6,363,CT,POINT (-72.9139904 41.9292629)
Barkhamsted,2011,Total Violent Crime,0.0,0.0,364,CT,POINT (-72.9139904 41.9292629)
Barkhamsted,2011,Total Property Crime,25.0,680.6,365,CT,POINT (-72.9139904 41.9292629)
Barkhamsted,2011,Aggravated Assault,0.0,0.0,366,CT,POINT (-72.9139904 41.9292629)
Barkhamsted,2011,Murder,0.0,0.0,367,CT,POINT (-72.9139904 41.9292629)
Barkhamsted,2011,Rape,0.0,0.0,368,CT,POINT (-72.9139904 41.9292629)
Barkhamsted,2011,Robbery,0.0,0.0,369,CT,POINT (-72.9139904 41.9292629)
Barkhamsted,2011,Burglary,14.0,381.2,370,CT,POINT (-72.9139904 41.9292629)
Barkhamsted,2011,Larceny,11.0,299.5,371,CT,POINT (-72.9139904 41.9292629)
Barkhamsted,2011,Motor Vehicle Theft,0.0,0.0,372,CT,POINT (-72.9139904 41.9292629)
Barkhamsted,2011,Arson,0.0,0.0,373,CT,POINT (-72.9139904 41.9292629)
Barkhamsted,2012,Total Crime,18.0,488.7,374,CT,POINT (-72.9139904 41.9292629)
Barkhamsted,2012,Total Violent Crime,1.0,27.2,375,CT,POINT (-72.9139904 41.9292629)
Barkhamsted,2012,Total Property Crime,17.0,461.6,376,CT,POINT (-72.9139904 41.9292629)
Barkhamsted,2012,Aggravated Assault,0.0,0.0,377,CT,POINT (-72.9139904 41.9292629)
Barkhamsted,2012,Murder,0.0,0.0,378,CT,POINT (-72.9139904 41.9292629)
Barkhamsted,2012,Rape,0.0,0.0,379,CT,POINT (-72.9139904 41.9292629)
Barkhamsted,2012,Robbery,1.0,27.2,380,CT,POINT (-72.9139904 41.9292629)
Barkhamsted,2012,Burglary,3.0,81.5,381,CT,POINT (-72.9139904 41.9292629)
Barkhamsted,2012,Larceny,9.0,244.4,382,CT,POINT (-72.9139904 41.9292629)
Barkhamsted,2012,Motor Vehicle Theft,5.0,135.8,383,CT,POINT (-72.9139904 41.9292629)
Barkhamsted,2012,Arson,0.0,0.0,384,CT,POINT (-72.9139904 41.9292629)
Barkhamsted,2013,Total Crime,22.0,596.7,385,CT,POINT (-72.9139904 41.9292629)
Barkhamsted,2013,Total Violent Crime,1.0,27.1,386,CT,POINT (-72.9139904 41.9292629)
Barkhamsted,2013,Total Property Crime,21.0,569.6,387,CT,POINT (-72.9139904 41.9292629)
Barkhamsted,2013,Aggravated Assault,1.0,27.1,388,CT,POINT (-72.9139904 41.9292629)
Barkhamsted,2013,Murder,0.0,0.0,389,CT,POINT (-72.9139904 41.9292629)
Barkhamsted,2013,Rape,0.0,0.0,390,CT,POINT (-72.9139904 41.9292629)
Barkhamsted,2013,Robbery,0.0,0.0,391,CT,POINT (-72.9139904 41.9292629)
Barkhamsted,2013,Burglary,9.0,244.1,392,CT,POINT (-72.9139904 41.9292629)
Barkhamsted,2013,Larceny,12.0,325.5,393,CT,POINT (-72.9139904 41.9292629)
Barkhamsted,2013,Motor Vehicle Theft,0.0,0.0,394,CT,POINT (-72.9139904 41.9292629)
Barkhamsted,2013,Arson,0.0,0.0,395,CT,POINT (-72.9139904 41.9292629)
Barkhamsted,2014,Total Crime,20.0,542.9,396,CT,POINT (-72.9139904 41.9292629)
Barkhamsted,2014,Total Violent Crime,3.0,81.4,397,CT,POINT (-72.9139904 41.9292629)
Barkhamsted,2014,Total Property Crime,17.0,461.5,398,CT,POINT (-72.9139904 41.9292629)
Barkhamsted,2014,Aggravated Assault,1.0,27.1,399,CT,POINT (-72.9139904 41.9292629)
Barkhamsted,2014,Murder,0.0,0.0,400,CT,POINT (-72.9139904 41.9292629)
Barkhamsted,2014,Rape,2.0,54.3,401,CT,POINT (-72.9139904 41.9292629)
Barkhamsted,2014,Robbery,0.0,0.0,402,CT,POINT (-72.9139904 41.9292629)
Barkhamsted,2014,Burglary,4.0,108.6,403,CT,POINT (-72.9139904 41.9292629)
Barkhamsted,2014,Larceny,12.0,325.7,404,CT,POINT (-72.9139904 41.9292629)
Barkhamsted,2014,Motor Vehicle Theft,1.0,27.1,405,CT,POINT (-72.9139904 41.9292629)
Barkhamsted,2014,Arson,0.0,0.0,406,CT,POINT (-72.9139904 41.9292629)
Barkhamsted,2015,Total Crime,18.0,489.1,407,CT,POINT (-72.9139904 41.9292629)
Barkhamsted,2015,Total Violent Crime,0.0,0.0,408,CT,POINT (-72.9139904 41.9292629)
Barkhamsted,2015,Total Property Crime,18.0,489.1,409,CT,POINT (-72.9139904 41.9292629)
Barkhamsted,2015,Aggravated Assault,0.0,0.0,410,CT,POINT (-72.9139904 41.9292629)
Barkhamsted,2015,Murder,0.0,0.0,411,CT,POINT (-72.9139904 41.9292629)
Barkhamsted,2015,Rape,0.0,0.0,412,CT,POINT (-72.9139904 41.9292629)
Barkhamsted,2015,Robbery,0.0,0.0,413,CT,POINT (-72.9139904 41.9292629)
Barkhamsted,2015,Burglary,7.0,190.2,414,CT,POINT (-72.9139904 41.9292629)
Barkhamsted,2015,Larceny,10.0,271.7,415,CT,POINT (-72.9139904 41.9292629)
Barkhamsted,2015,Motor Vehicle Theft,1.0,27.2,416,CT,POINT (-72.9139904 41.9292629)
Barkhamsted,2015,Arson,0.0,0.0,417,CT,POINT (-72.9139904 41.9292629)
Barkhamsted,2016,Total Crime,18.0,490.2,418,CT,POINT (-72.9139904 41.9292629)
Barkhamsted,2016,Total Violent Crime,0.0,0.0,419,CT,POINT (-72.9139904 41.9292629)
Barkhamsted,2016,Total Property Crime,18.0,490.2,420,CT,POINT (-72.9139904 41.9292629)
Barkhamsted,2016,Aggravated Assault,0.0,0.0,421,CT,POINT (-72.9139904 41.9292629)
Barkhamsted,2016,Murder,0.0,0.0,422,CT,POINT (-72.9139904 41.9292629)
Barkhamsted,2016,Rape,0.0,0.0,423,CT,POINT (-72.9139904 41.9292629)
Barkhamsted,2016,Robbery,0.0,0.0,424,CT,POINT (-72.9139904 41.9292629)
Barkhamsted,2016,Burglary,10.0,272.3,425,CT,POINT (-72.9139904 41.9292629)
Barkhamsted,2016,Larceny,5.0,136.2,426,CT,POINT (-72.9139904 41.9292629)
Barkhamsted,2016,Motor Vehicle Theft,3.0,81.7,427,CT,POINT (-72.9139904 41.9292629)
Barkhamsted,2016,Arson,0.0,0.0,428,CT,POINT (-72.9139904 41.9292629)
Barkhamsted,2017,Total Crime,12.0,326.4,429,CT,POINT (-72.9139904 41.9292629)
Barkhamsted,2017,Total Violent Crime,0.0,0.0,430,CT,POINT (-72.9139904 41.9292629)
Barkhamsted,2017,Total Property Crime,12.0,326.4,431,CT,POINT (-72.9139904 41.9292629)
Barkhamsted,2017,Aggravated Assault,0.0,0.0,432,CT,POINT (-72.9139904 41.9292629)
Barkhamsted,2017,Murder,0.0,0.0,433,CT,POINT (-72.9139904 41.9292629)
Barkhamsted,2017,Rape,0.0,0.0,434,CT,POINT (-72.9139904 41.9292629)
Barkhamsted,2017,Robbery,0.0,0.0,435,CT,POINT (-72.9139904 41.9292629)
Barkhamsted,2017,Burglary,1.0,27.2,436,CT,POINT (-72.9139904 41.9292629)
Barkhamsted,2017,Larceny,10.0,272.0,437,CT,POINT (-72.9139904 41.9292629)
Barkhamsted,2017,Motor Vehicle Theft,1.0,27.2,438,CT,POINT (-72.9139904 41.9292629)
Barkhamsted,2017,Arson,0.0,0.0,439,CT,POINT (-72.9139904 41.9292629)
Beacon Falls,2010,Total Crime,93.0,1689.4,440,CT,POINT (-73.062608 41.4428745)
Beacon Falls,2010,Total Violent Crime,4.0,72.7,441,CT,POINT (-73.062608 41.4428745)
Beacon Falls,2010,Total Property Crime,89.0,1616.7,442,CT,POINT (-73.062608 41.4428745)
Beacon Falls,2010,Aggravated Assault,2.0,36.3,443,CT,POINT (-73.062608 41.4428745)
Beacon Falls,2010,Murder,1.0,18.2,444,CT,POINT (-73.062608 41.4428745)
Beacon Falls,2010,Rape,1.0,18.2,445,CT,POINT (-73.062608 41.4428745)
Beacon Falls,2010,Robbery,0.0,0.0,446,CT,POINT (-73.062608 41.4428745)
Beacon Falls,2010,Burglary,32.0,581.3,447,CT,POINT (-73.062608 41.4428745)
Beacon Falls,2010,Larceny,53.0,962.8,448,CT,POINT (-73.062608 41.4428745)
Beacon Falls,2010,Motor Vehicle Theft,4.0,72.7,449,CT,POINT (-73.062608 41.4428745)
Beacon Falls,2010,Arson,0.0,0.0,450,CT,POINT (-73.062608 41.4428745)
Beacon Falls,2011,Total Crime,80.0,1450.6,451,CT,POINT (-73.062608 41.4428745)
Beacon Falls,2011,Total Violent Crime,1.0,18.1,452,CT,POINT (-73.062608 41.4428745)
Beacon Falls,2011,Total Property Crime,79.0,1432.5,453,CT,POINT (-73.062608 41.4428745)
Beacon Falls,2011,Aggravated Assault,1.0,18.1,454,CT,POINT (-73.062608 41.4428745)
Beacon Falls,2011,Murder,0.0,0.0,455,CT,POINT (-73.062608 41.4428745)
Beacon Falls,2011,Rape,0.0,0.0,456,CT,POINT (-73.062608 41.4428745)
Beacon Falls,2011,Robbery,0.0,0.0,457,CT,POINT (-73.062608 41.4428745)
Beacon Falls,2011,Burglary,27.0,489.6,458,CT,POINT (-73.062608 41.4428745)
Beacon Falls,2011,Larceny,48.0,870.4,459,CT,POINT (-73.062608 41.4428745)
Beacon Falls,2011,Motor Vehicle Theft,4.0,72.5,460,CT,POINT (-73.062608 41.4428745)
Beacon Falls,2011,Arson,0.0,0.0,461,CT,POINT (-73.062608 41.4428745)
Beacon Falls,2012,Total Crime,43.0,777.6,462,CT,POINT (-73.062608 41.4428745)
Beacon Falls,2012,Total Violent Crime,0.0,0.0,463,CT,POINT (-73.062608 41.4428745)
Beacon Falls,2012,Total Property Crime,43.0,777.6,464,CT,POINT (-73.062608 41.4428745)
Beacon Falls,2012,Aggravated Assault,0.0,0.0,465,CT,POINT (-73.062608 41.4428745)
Beacon Falls,2012,Murder,0.0,0.0,466,CT,POINT (-73.062608 41.4428745)
Beacon Falls,2012,Rape,0.0,0.0,467,CT,POINT (-73.062608 41.4428745)
Beacon Falls,2012,Robbery,0.0,0.0,468,CT,POINT (-73.062608 41.4428745)
Beacon Falls,2012,Burglary,12.0,217.0,469,CT,POINT (-73.062608 41.4428745)
Beacon Falls,2012,Larceny,24.0,434.0,470,CT,POINT (-73.062608 41.4428745)
Beacon Falls,2012,Motor Vehicle Theft,7.0,126.6,471,CT,POINT (-73.062608 41.4428745)
Beacon Falls,2012,Arson,0.0,0.0,472,CT,POINT (-73.062608 41.4428745)
Beacon Falls,2013,Total Crime,55.0,993.3,473,CT,POINT (-73.062608 41.4428745)
Beacon Falls,2013,Total Violent Crime,5.0,90.3,474,CT,POINT (-73.062608 41.4428745)
Beacon Falls,2013,Total Property Crime,50.0,903.0,475,CT,POINT (-73.062608 41.4428745)
Beacon Falls,2013,Aggravated Assault,5.0,90.3,476,CT,POINT (-73.062608 41.4428745)
Beacon Falls,2013,Murder,0.0,0.0,477,CT,POINT (-73.062608 41.4428745)
Beacon Falls,2013,Rape,0.0,0.0,478,CT,POINT (-73.062608 41.4428745)
Beacon Falls,2013,Robbery,0.0,0.0,479,CT,POINT (-73.062608 41.4428745)
Beacon Falls,2013,Burglary,10.0,180.6,480,CT,POINT (-73.062608 41.4428745)
Beacon Falls,2013,Larceny,34.0,614.1,481,CT,POINT (-73.062608 41.4428745)
Beacon Falls,2013,Motor Vehicle Theft,6.0,108.4,482,CT,POINT (-73.062608 41.4428745)
Beacon Falls,2013,Arson,0.0,0.0,483,CT,POINT (-73.062608 41.4428745)
Beacon Falls,2014,Total Crime,66.0,1192.8,484,CT,POINT (-73.062608 41.4428745)
Beacon Falls,2014,Total Violent Crime,6.0,108.4,485,CT,POINT (-73.062608 41.4428745)
Beacon Falls,2014,Total Property Crime,60.0,1084.4,486,CT,POINT (-73.062608 41.4428745)
Beacon Falls,2014,Aggravated Assault,6.0,108.4,487,CT,POINT (-73.062608 41.4428745)
Beacon Falls,2014,Murder,0.0,0.0,488,CT,POINT (-73.062608 41.4428745)
Beacon Falls,2014,Rape,0.0,0.0,489,CT,POINT (-73.062608 41.4428745)
Beacon Falls,2014,Robbery,0.0,0.0,490,CT,POINT (-73.062608 41.4428745)
Beacon Falls,2014,Burglary,8.0,144.6,491,CT,POINT (-73.062608 41.4428745)
Beacon Falls,2014,Larceny,47.0,849.4,492,CT,POINT (-73.062608 41.4428745)
Beacon Falls,2014,Motor Vehicle Theft,5.0,90.4,493,CT,POINT (-73.062608 41.4428745)
Beacon Falls,2014,Arson,0.0,0.0,494,CT,POINT (-73.062608 41.4428745)
Beacon Falls,2015,Total Crime,52.0,940.8,495,CT,POINT (-73.062608 41.4428745)
Beacon Falls,2015,Total Violent Crime,2.0,36.2,496,CT,POINT (-73.062608 41.4428745)
Beacon Falls,2015,Total Property Crime,50.0,904.6,497,CT,POINT (-73.062608 41.4428745)
Beacon Falls,2015,Aggravated Assault,2.0,36.2,498,CT,POINT (-73.062608 41.4428745)
Beacon Falls,2015,Murder,0.0,0.0,499,CT,POINT (-73.062608 41.4428745)
Beacon Falls,2015,Rape,0.0,0.0,500,CT,POINT (-73.062608 41.4428745)
Beacon Falls,2015,Robbery,0.0,0.0,501,CT,POINT (-73.062608 41.4428745)
Beacon Falls,2015,Burglary,9.0,162.8,502,CT,POINT (-73.062608 41.4428745)
Beacon Falls,2015,Larceny,37.0,669.4,503,CT,POINT (-73.062608 41.4428745)
Beacon Falls,2015,Motor Vehicle Theft,4.0,72.4,504,CT,POINT (-73.062608 41.4428745)
Beacon Falls,2015,Arson,0.0,0.0,505,CT,POINT (-73.062608 41.4428745)
Beacon Falls,2016,Total Crime,38.0,689.2,506,CT,POINT (-73.062608 41.4428745)
Beacon Falls,2016,Total Violent Crime,3.0,54.4,507,CT,POINT (-73.062608 41.4428745)
Beacon Falls,2016,Total Property Crime,35.0,634.7,508,CT,POINT (-73.062608 41.4428745)
Beacon Falls,2016,Aggravated Assault,3.0,54.4,509,CT,POINT (-73.062608 41.4428745)
Beacon Falls,2016,Murder,0.0,0.0,510,CT,POINT (-73.062608 41.4428745)
Beacon Falls,2016,Rape,0.0,0.0,511,CT,POINT (-73.062608 41.4428745)
Beacon Falls,2016,Robbery,0.0,0.0,512,CT,POINT (-73.062608 41.4428745)
Beacon Falls,2016,Burglary,9.0,163.2,513,CT,POINT (-73.062608 41.4428745)
Beacon Falls,2016,Larceny,24.0,435.3,514,CT,POINT (-73.062608 41.4428745)
Beacon Falls,2016,Motor Vehicle Theft,2.0,36.3,515,CT,POINT (-73.062608 41.4428745)
Beacon Falls,2016,Arson,0.0,0.0,516,CT,POINT (-73.062608 41.4428745)
Beacon Falls,2017,Total Crime,53.0,959.8,517,CT,POINT (-73.062608 41.4428745)
Beacon Falls,2017,Total Violent Crime,6.0,108.7,518,CT,POINT (-73.062608 41.4428745)
Beacon Falls,2017,Total Property Crime,47.0,851.1,519,CT,POINT (-73.062608 41.4428745)
Beacon Falls,2017,Aggravated Assault,1.0,18.1,520,CT,POINT (-73.062608 41.4428745)
Beacon Falls,2017,Murder,0.0,0.0,521,CT,POINT (-73.062608 41.4428745)
Beacon Falls,2017,Rape,4.0,72.4,522,CT,POINT (-73.062608 41.4428745)
Beacon Falls,2017,Robbery,1.0,18.1,523,CT,POINT (-73.062608 41.4428745)
Beacon Falls,2017,Burglary,6.0,108.7,524,CT,POINT (-73.062608 41.4428745)
Beacon Falls,2017,Larceny,34.0,615.7,525,CT,POINT (-73.062608 41.4428745)
Beacon Falls,2017,Motor Vehicle Theft,7.0,126.8,526,CT,POINT (-73.062608 41.4428745)
Beacon Falls,2017,Arson,0.0,0.0,527,CT,POINT (-73.062608 41.4428745)
Berlin,2010,Total Crime,360.0,1883.1,528,CT,POINT (-72.7456519 41.621488)
Berlin,2010,Total Violent Crime,17.0,88.9,529,CT,POINT (-72.7456519 41.621488)
Berlin,2010,Total Property Crime,343.0,1794.2,530,CT,POINT (-72.7456519 41.621488)
Berlin,2010,Aggravated Assault,13.0,68.0,531,CT,POINT (-72.7456519 41.621488)
Berlin,2010,Murder,0.0,0.0,532,CT,POINT (-72.7456519 41.621488)
Berlin,2010,Rape,2.0,10.5,533,CT,POINT (-72.7456519 41.621488)
Berlin,2010,Robbery,2.0,10.5,534,CT,POINT (-72.7456519 41.621488)
Berlin,2010,Burglary,68.0,355.7,535,CT,POINT (-72.7456519 41.621488)
Berlin,2010,Larceny,264.0,1381.0,536,CT,POINT (-72.7456519 41.621488)
Berlin,2010,Motor Vehicle Theft,11.0,57.5,537,CT,POINT (-72.7456519 41.621488)
Berlin,2010,Arson,3.0,15.7,538,CT,POINT (-72.7456519 41.621488)
Berlin,2011,Total Crime,395.0,2062.4,539,CT,POINT (-72.7456519 41.621488)
Berlin,2011,Total Violent Crime,15.0,78.3,540,CT,POINT (-72.7456519 41.621488)
Berlin,2011,Total Property Crime,380.0,1984.1,541,CT,POINT (-72.7456519 41.621488)
Berlin,2011,Aggravated Assault,8.0,41.8,542,CT,POINT (-72.7456519 41.621488)
Berlin,2011,Murder,0.0,0.0,543,CT,POINT (-72.7456519 41.621488)
Berlin,2011,Rape,1.0,5.2,544,CT,POINT (-72.7456519 41.621488)
Berlin,2011,Robbery,6.0,31.3,545,CT,POINT (-72.7456519 41.621488)
Berlin,2011,Burglary,80.0,417.7,546,CT,POINT (-72.7456519 41.621488)
Berlin,2011,Larceny,281.0,1467.2,547,CT,POINT (-72.7456519 41.621488)
Berlin,2011,Motor Vehicle Theft,19.0,99.2,548,CT,POINT (-72.7456519 41.621488)
Berlin,2011,Arson,1.0,5.2,549,CT,POINT (-72.7456519 41.621488)
Berlin,2012,Total Crime,331.0,1723.6,550,CT,POINT (-72.7456519 41.621488)
Berlin,2012,Total Violent Crime,21.0,109.4,551,CT,POINT (-72.7456519 41.621488)
Berlin,2012,Total Property Crime,310.0,1614.2,552,CT,POINT (-72.7456519 41.621488)
Berlin,2012,Aggravated Assault,16.0,83.3,553,CT,POINT (-72.7456519 41.621488)
Berlin,2012,Murder,0.0,0.0,554,CT,POINT (-72.7456519 41.621488)
Berlin,2012,Rape,0.0,0.0,555,CT,POINT (-72.7456519 41.621488)
Berlin,2012,Robbery,5.0,26.0,556,CT,POINT (-72.7456519 41.621488)
Berlin,2012,Burglary,55.0,286.4,557,CT,POINT (-72.7456519 41.621488)
Berlin,2012,Larceny,245.0,1275.8,558,CT,POINT (-72.7456519 41.621488)
Berlin,2012,Motor Vehicle Theft,10.0,52.1,559,CT,POINT (-72.7456519 41.621488)
Berlin,2012,Arson,2.0,10.4,560,CT,POINT (-72.7456519 41.621488)
Berlin,2013,Total Crime,292.0,1518.7,561,CT,POINT (-72.7456519 41.621488)
Berlin,2013,Total Violent Crime,10.0,52.0,562,CT,POINT (-72.7456519 41.621488)
Berlin,2013,Total Property Crime,282.0,1466.7,563,CT,POINT (-72.7456519 41.621488)
Berlin,2013,Aggravated Assault,5.0,26.0,564,CT,POINT (-72.7456519 41.621488)
Berlin,2013,Murder,0.0,0.0,565,CT,POINT (-72.7456519 41.621488)
Berlin,2013,Rape,1.0,5.2,566,CT,POINT (-72.7456519 41.621488)
Berlin,2013,Robbery,4.0,20.8,567,CT,POINT (-72.7456519 41.621488)
Berlin,2013,Burglary,42.0,218.4,568,CT,POINT (-72.7456519 41.621488)
Berlin,2013,Larceny,229.0,1191.0,569,CT,POINT (-72.7456519 41.621488)
Berlin,2013,Motor Vehicle Theft,11.0,57.2,570,CT,POINT (-72.7456519 41.621488)
Berlin,2013,Arson,1.0,5.2,571,CT,POINT (-72.7456519 41.621488)
Berlin,2014,Total Crime,317.0,1649.9,572,CT,POINT (-72.7456519 41.621488)
Berlin,2014,Total Violent Crime,11.0,57.3,573,CT,POINT (-72.7456519 41.621488)
Berlin,2014,Total Property Crime,306.0,1592.7,574,CT,POINT (-72.7456519 41.621488)
Berlin,2014,Aggravated Assault,7.0,36.4,575,CT,POINT (-72.7456519 41.621488)
Berlin,2014,Murder,0.0,0.0,576,CT,POINT (-72.7456519 41.621488)
Berlin,2014,Rape,3.0,15.6,577,CT,POINT (-72.7456519 41.621488)
Berlin,2014,Robbery,1.0,5.2,578,CT,POINT (-72.7456519 41.621488)
Berlin,2014,Burglary,60.0,312.3,579,CT,POINT (-72.7456519 41.621488)
Berlin,2014,Larceny,227.0,1181.5,580,CT,POINT (-72.7456519 41.621488)
Berlin,2014,Motor Vehicle Theft,19.0,98.9,581,CT,POINT (-72.7456519 41.621488)
Berlin,2014,Arson,3.0,15.6,582,CT,POINT (-72.7456519 41.621488)
Berlin,2015,Total Crime,342.0,1782.0,583,CT,POINT (-72.7456519 41.621488)
Berlin,2015,Total Violent Crime,15.0,78.2,584,CT,POINT (-72.7456519 41.621488)
Berlin,2015,Total Property Crime,327.0,1703.8,585,CT,POINT (-72.7456519 41.621488)
Berlin,2015,Aggravated Assault,6.0,31.3,586,CT,POINT (-72.7456519 41.621488)
Berlin,2015,Murder,0.0,0.0,587,CT,POINT (-72.7456519 41.621488)
Berlin,2015,Rape,2.0,10.4,588,CT,POINT (-72.7456519 41.621488)
Berlin,2015,Robbery,7.0,36.5,589,CT,POINT (-72.7456519 41.621488)
Berlin,2015,Burglary,60.0,312.6,590,CT,POINT (-72.7456519 41.621488)
Berlin,2015,Larceny,248.0,1292.2,591,CT,POINT (-72.7456519 41.621488)
Berlin,2015,Motor Vehicle Theft,19.0,99.0,592,CT,POINT (-72.7456519 41.621488)
Berlin,2015,Arson,1.0,5.2,593,CT,POINT (-72.7456519 41.621488)
Berlin,2016,Total Crime,345.0,1801.8,594,CT,POINT (-72.7456519 41.621488)
Berlin,2016,Total Violent Crime,20.0,104.4,595,CT,POINT (-72.7456519 41.621488)
Berlin,2016,Total Property Crime,325.0,1697.3,596,CT,POINT (-72.7456519 41.621488)
Berlin,2016,Aggravated Assault,10.0,52.2,597,CT,POINT (-72.7456519 41.621488)
Berlin,2016,Murder,0.0,0.0,598,CT,POINT (-72.7456519 41.621488)
Berlin,2016,Rape,3.0,15.7,599,CT,POINT (-72.7456519 41.621488)
Berlin,2016,Robbery,7.0,36.6,600,CT,POINT (-72.7456519 41.621488)
Berlin,2016,Burglary,38.0,198.5,601,CT,POINT (-72.7456519 41.621488)
Berlin,2016,Larceny,259.0,1352.6,602,CT,POINT (-72.7456519 41.621488)
Berlin,2016,Motor Vehicle Theft,28.0,146.2,603,CT,POINT (-72.7456519 41.621488)
Berlin,2016,Arson,0.0,0.0,604,CT,POINT (-72.7456519 41.621488)
Berlin,2017,Total Crime,428.0,2232.1,605,CT,POINT (-72.7456519 41.621488)
Berlin,2017,Total Violent Crime,27.0,140.8,606,CT,POINT (-72.7456519 41.621488)
Berlin,2017,Total Property Crime,401.0,2091.3,607,CT,POINT (-72.7456519 41.621488)
