Credential ID,Name,Type,Business Name,DBA,Full Credential Code,Credential,Status,Issue Date,Effective Date,Expiration Date,Address,City,Zip Code,Location,Healthcare ID
2258266,VILLA MARIA NURSING AND REHABILITATION COMMUNITY,LIMITED LIABILITY COMPANY,VILLA MARIA NURSING AND REHABILITATION COMMUNITY,VILLA MARIA NURSING AND REHABILITATION COMMUNITY,CCNH.0002464,Chronic & Convalescent Nursing Home,ACTIVE,04-10-2021,01-07-2023,06/30/2025,20 BABCOCK AVE,PLAINFIELD,6374,POINT (-71.918506963 41.678825995),310
2090588,ASSISTED LIVING SERVICES AGENCY AT CREAMERY BROOK,CORPORATION,ASSISTED LIVING SERVICES AGENCY AT CREAMERY BROOK,ASSISTED LIVING SERVICES AGENCY AT CREAMERY BROOK,ALSA.0000226,Assisted Living Service Agency,ACTIVE,08-10-2020,01-10-2022,09/30/2024,36 VINA LN,BROOKLYN,6234,POINT (-71.944465969 41.784324987),311
2243808,"ILLUME FERTILITY, PLLC",LIMITED LIABILITY PARTNERSHIP,"ILLUME FERTILITY, PLLC","ILLUME FERTILITY, PLLC",CLAB.0000758,Clinical Laboratory,ACTIVE IN RENEWAL,06-05-2016,01-07-2022,06/30/2024,103 NEWTOWN RD STE 1A,DANBURY,6810,POINT (-73.406843037 41.412974992),312
930618,RIVERSIDE HEALTH & REHABILITATION CENTER,CORPORATION,RIVERSIDE HEALTH & REHABILITATION CENTER,RIVERSIDE HEALTH & REHABILITATION CENTER,CCNH.001000C,Chronic & Convalescent Nursing Home,ACTIVE,01-01-2009,01-01-2023,12/31/2024,745 MAIN ST,EAST HARTFORD,6108,POINT (-72.646165962 41.766664987),313
930594,ARDEN HOUSE,CORPORATION  LTD (LIMITED),ARDEN HOUSE,ARDEN HOUSE,CCNH.002199C,Chronic & Convalescent Nursing Home,ACTIVE,01-10-2009,01-10-2023,09/30/2025,850 MIX AVE,HAMDEN,6514,POINT (-72.921248038 41.376211001),314
2251515,YALE-NEW HAVEN HOSPITAL ST RAPHAEL CAMPUS DEPARTMENT OF PATHOLOGY,NON-PROFIT CORPORATION,YALE-NEW HAVEN HOSPITAL ST RAPHAEL CAMPUS DEPARTMENT OF PATHOLOGY,YALE-NEW HAVEN HOSPITAL ST RAPHAEL CAMPUS DEPARTMENT OF PATHOLOGY,CLAB.00HP223,Clinical Laboratory,ACTIVE IN RENEWAL,04-10-2005,01-07-2022,06/30/2024,1450 CHAPEL ST,NEW HAVEN,6511,POINT (-72.943296969 41.310406021),315
2243822,EASTERN CT HEMATOLOGY & ONCOLOGY ASSOCIATES,CORPORATION,EASTERN CT HEMATOLOGY & ONCOLOGY ASSOCIATES,EASTERN CT HEMATOLOGY & ONCOLOGY ASSOCIATES,CLAB.0000895,Clinical Laboratory,ACTIVE IN RENEWAL,01-12-1993,01-04-2022,03/31/2024,330 WASHINGTON ST STE 220,NORWICH,6360,POINT (-72.086984695 41.543628097),316
1153170,SURGERY CENTER OF FAIRFIELD COUNTY,LIMITED LIABILITY COMPANY,SURGERY CENTER OF FAIRFIELD COUNTY,SURGERY CENTER OF FAIRFIELD COUNTY,ASC.0000337,Out-Patient Surgical Facility,ACTIVE,12-03-2013,01-01-2023,12/31/2024,112 QUARRY RD,TRUMBULL,6611,POINT (-73.181878698 41.228207553),317
929173,BROOKDALE WEST HARTFORD,LIMITED LIABILITY COMPANY,BROOKDALE WEST HARTFORD,BROOKDALE WEST HARTFORD,ALSA.0000150,Assisted Living Service Agency,ACTIVE,11/18/2009,01-10-2023,09/30/2025,22 SIMSBURY RD,WEST HARTFORD,6117,POINT (-72.723324985 41.79807202),318
2252758,GRIFFIN HOSPITAL PULMONARY LABORATORY,NON-PROFIT CORPORATION,GRIFFIN HOSPITAL PULMONARY LABORATORY,GRIFFIN HOSPITAL PULMONARY LABORATORY,CLAB.00HP298,Clinical Laboratory,ACTIVE,09/23/2003,01-10-2023,09/30/2025,130 DIVISION ST,DERBY,6418,POINT (-73.088059642 41.334983138),319
2246503,NEW ENGLAND FERTILITY INSTITUTE,CORPORATION,NEW ENGLAND FERTILITY INSTITUTE,NEW ENGLAND FERTILITY INSTITUTE,CLAB.0000807,Clinical Laboratory,ACTIVE,01-07-2003,01-10-2023,09/30/2025,1275 SUMMER ST STE 201,STAMFORD,6905,POINT (-73.541461012 41.062001992),320
929754,VILLAGE CREST CENTER FOR HEALTH & REHABILITATION,LIMITED LIABILITY COMPANY,VILLAGE CREST CENTER FOR HEALTH & REHABILITATION,VILLAGE CREST CENTER FOR HEALTH & REHABILITATION,CCNH.0002330,Chronic & Convalescent Nursing Home,ACTIVE,01-01-2010,01-01-2024,12/31/2025,19 POPLAR ST,NEW MILFORD,6776,POINT (-73.409315028 41.582891006),321
929667,DIAGNOSTIC ENDOSCOPY LLC,LIMITED LIABILITY COMPANY,DIAGNOSTIC ENDOSCOPY LLC,DIAGNOSTIC ENDOSCOPY CENTER,ASC.0000301,Out-Patient Surgical Facility,ACTIVE,01-04-2009,01-04-2023,03/31/2025,778 LONG RIDGE RD,STAMFORD,6902,POINT (-73.56475298 41.095305011),322
930077,GEER VILLAGE,CORPORATION,GEER VILLAGE,GEER VILLAGE,ALSA.0000093,Assisted Living Service Agency,ACTIVE,01-04-2009,01-04-2023,03/31/2025,77 S CANAAN RD,CANAAN,6018,POINT (-73.329093006 42.01785998),323
2251634,"STAMFORD HOSPITAL LABORATORY, THE",BUSINESS,"STAMFORD HOSPITAL LABORATORY, THE","STAMFORD HOSPITAL LABORATORY, THE",CLAB.00HP243,Clinical Laboratory,ACTIVE,06/29/2005,01-07-2023,06/30/2025,ONE HOSPITAL PLAZA,STAMFORD,6904,POINT (-73.552395037 41.054960983),324
930893,WHITNEY CENTER,CORPORATION,WHITNEY CENTER,WHITNEY CENTER,CCNH.000985C,Chronic & Convalescent Nursing Home,ACTIVE,01-04-2009,01-04-2023,03/31/2025,200 LEEDER HILL DR,HAMDEN,6517,POINT (-72.921595971 41.349419002),325
1640127,THE ROSES AT GUILFORD HOUSE,LIMITED LIABILITY COMPANY,THE ROSES AT GUILFORD HOUSE,THE ROSES AT GUILFORD HOUSE,ALSA.0000209,Assisted Living Service Agency,ACTIVE,03/21/2019,01-01-2023,12/31/2024,109 W LAKE AVE,GUILFORD,6437,POINT (-72.724718979 41.312098997),326
2237566,QUEST DIAGNOSTICS,LIMITED LIABILITY COMPANY,QUEST DIAGNOSTICS,QUEST DIAGNOSTICS,CLAB.0000350,Clinical Laboratory,ACTIVE,10-10-2003,01-01-2024,12/31/2025,3000 DIXWELL AVE,HAMDEN,6518,POINT (-72.899934031 41.383616999),327
930890,ELIM PARK BAPTIST HOME INC.,NON-PROFIT CORPORATION,ELIM PARK BAPTIST HOME INC.,"ELIM PARK BAPTIST HOME, INC.",CCNH.000666C,Chronic & Convalescent Nursing Home,ACTIVE IN RENEWAL,01-04-2010,01-04-2022,03/31/2024,140 COOK HILL RD,CHESHIRE,6410,POINT (-72.900250029 41.468670015),328
929644,MAPLEWOOD AT DANBURY ALSA LLC,LIMITED LIABILITY COMPANY,MAPLEWOOD AT DANBURY ALSA LLC,"MAPLEWOOD AT DANBURY ALSA, LLC",ALSA.0000114,Assisted Living Service Agency,ACTIVE IN RENEWAL,01-04-2008,01-04-2022,03/31/2024,22 HOSPITAL AVE,DANBURY,6810,POINT (-73.447539892 41.403695625),329
929871,EAGLE POINTE LLC,LIMITED LIABILITY COMPANY,EAGLE POINTE LLC,EAGLE POINTE,ALSA.0000104,Assisted Living Service Agency,ACTIVE,01-01-2009,01-01-2023,12/31/2024,1 CANAL RD,SUFFIELD,6078,POINT (-72.611695972 41.983567016),330
930700,APPLE REHAB WEST HAVEN,CORPORATION,APPLE REHAB WEST HAVEN,APPLE REHAB WEST HAVEN,CCNH.002136C,Chronic & Convalescent Nursing Home,ACTIVE IN RENEWAL,01-04-2008,01-04-2022,03/31/2024,308 SAVIN AVE,WEST HAVEN,6516,POINT (-72.951348039 41.260592999),331
2249449,DANBURY HOSPITAL LABORATORY,NON-PROFIT CORPORATION,DANBURY HOSPITAL LABORATORY,DANBURY HOSPITAL LABORATORY,CLAB.00HP206,Clinical Laboratory,ACTIVE,09/30/2005,01-10-2023,09/30/2025,24 HOSPITAL AVE,DANBURY,6810,POINT (-73.446530007 41.405925016),332
1358061,GRANDVIEW REHABILITATION AND HEALTHCARE CENTER,LIMITED LIABILITY COMPANY (SINGLE MEMBER),GRANDVIEW REHABILITATION AND HEALTHCARE CENTER,GRANDVIEW REHABILITATION AND HEALTHCARE CENTER,CCNH.0002428,Chronic & Convalescent Nursing Home,ACTIVE,02-06-2016,01-01-2024,12/31/2025,55 GRAND ST,NEW BRITAIN,6052,POINT (-72.785014032 41.662754995),333
2246512,"OBGYN GROUP OF EASTERN CONNECTICUT, P.C.",PARTNERSHIP,"OBGYN GROUP OF EASTERN CONNECTICUT, P.C.","OBGYN GROUP OF EASTERN CONNECTICUT, P.C.",CLAB.0000820,Clinical Laboratory,ACTIVE,08-10-2010,01-10-2023,09/30/2025,2600 TAMARACK AVE STE 200,SOUTH WINDSOR,6074,POINT (-72.554549916 41.819678388),334
1468423,FAIRFIELD COUNTY HOUSE,CORPORATION,FAIRFIELD COUNTY HOUSE,FAIRFIELD COUNTY HOUSE,ALSA.0000191,Assisted Living Service Agency,ACTIVE IN RENEWAL,10-01-2018,01-01-2022,12/31/2023,1 DEN RD,STAMFORD,6902,POINT (-73.575035176 41.096868035),335
2249407,BRISTOL HOSPITAL LABORATORY,NON-PROFIT CORPORATION,BRISTOL HOSPITAL LABORATORY,BRISTOL HOSPITAL LABORATORY,CLAB.00HP204,Clinical Laboratory,ACTIVE,04/24/2009,01-01-2023,12/31/2024,41 BREWSTER RD,BRISTOL,6010,POINT (-72.93574697 41.676513009),336
2244549,"COMPREHENSIVE PAIN & HEADACHE TREATMENT CENTER, LLC",LIMITED LIABILITY COMPANY,"COMPREHENSIVE PAIN & HEADACHE TREATMENT CENTER, LLC","COMPREHENSIVE PAIN & HEADACHE TREATMENT CENTER, LLC",CLAB.0000799,Clinical Laboratory,ACTIVE,05/15/2013,01-07-2023,06/30/2025,546 S BROAD ST,MERIDEN,6450,POINT (-72.809492961 41.508152006),337
929943,HEWITT HEALTH & REHABILITATION CENTER INC.,CORPORATION,HEWITT HEALTH & REHABILITATION CENTER INC.,"HEWITT HEALTH & REHABILITATION CENTER, INC.",CCNH.0002297,Chronic & Convalescent Nursing Home,ACTIVE,01-10-2008,01-10-2022,09/30/2024,45 MALTBY ST,SHELTON,6484,POINT (-73.091627594 41.312243831),338
1278378,CIVITA CARE CENTER AT WEST RIVER,LIMITED LIABILITY COMPANY,CIVITA CARE CENTER AT WEST RIVER,CIVITA CARE CENTER AT WEST RIVER,CCNH.0002404,Chronic & Convalescent Nursing Home,ACTIVE,04/15/2015,01-04-2023,03/31/2025,245 ORANGE AVE,MILFORD,6461,POINT (-73.049508004 41.237703991),339
930688,WATER'S EDGE CENTER FOR HEALTH & REHABILITATION,CORPORATION,WATER'S EDGE CENTER FOR HEALTH & REHABILITATION,WATER'S EDGE CENTER FOR HEALTH & REHABILITATION,CCNH.002097C,Chronic & Convalescent Nursing Home,ACTIVE,01-01-2009,01-01-2023,12/31/2024,111 CHURCH ST,MIDDLETOWN,6457,POINT (-72.651460978 41.554936982),340
1400541,HEBREW CENTER FOR HEALTH AND REHABILITATION,LIMITED LIABILITY PARTNERSHIP,HEBREW CENTER FOR HEALTH AND REHABILITATION,HEBREW CENTER FOR HEALTH AND REHABILITATION,CCNH.0002439,Chronic & Convalescent Nursing Home,ACTIVE,01/30/2017,01-10-2022,09/30/2024,1 ABRAHMS BOULEVARD,WEST HARTFORD,6117,POINT (-72.729388034 41.802848993),341
2243491,"ONCOLOGY & HEMATOLOGY CARE OF CONNECTICUT, LLC",LIMITED LIABILITY COMPANY,"ONCOLOGY & HEMATOLOGY CARE OF CONNECTICUT, LLC","ONCOLOGY & HEMATOLOGY CARE OF CONNECTICUT, LLC",CLAB.0000878,Clinical Laboratory,ACTIVE IN RENEWAL,01-09-2006,01-04-2022,03/31/2024,849 BOSTON POST RD STE 100,MILFORD,6460,POINT (-73.053378013 41.231223983),342
1327340,EVERGREEN HEALTH CARE CENTER,LIMITED LIABILITY COMPANY,EVERGREEN HEALTH CARE CENTER,EVERGREEN HEALTH CARE CENTER,CCNH.0002417,Chronic & Convalescent Nursing Home,ACTIVE,12/29/2015,01-10-2023,09/30/2025,205 CHESTNUT HILL RD,STAFFORD SPRINGS,6076,POINT (-72.390826998 41.977594514),343
2237655,COLLABORATIVE LAB SERVICES-ST. FRANCIS CAMPUS,LIMITED LIABILITY COMPANY,COLLABORATIVE LAB SERVICES-ST. FRANCIS CAMPUS,COLLABORATIVE LAB SERVICES-ST.FRANCIS CAMPUS,CLAB.0000623,Clinical Laboratory,ACTIVE,12/31/2005,01-01-2024,12/31/2025,114 WOODLAND STREET,HARTFORD,6105,POINT (-72.698410029 41.775043999),344
1323626,CASSENA CARE AT STAMFORD,LIMITED LIABILITY COMPANY,CASSENA CARE AT STAMFORD,CASSENA CARE AT STAMFORD,CCNH.0002414,Chronic & Convalescent Nursing Home,ACTIVE,11/16/2015,01-10-2023,09/30/2025,53 COURTLAND AVE,STAMFORD,6902,POINT (-73.51256197 41.060685991),345
2483955,THE LANDING OF NORTH HAVEN,LIMITED LIABILITY COMPANY,THE LANDING OF NORTH HAVEN,THE LANDING OF NORTH HAVEN,ALSA.0000246,Assisted Living Service Agency,ACTIVE,01-09-2023,01-09-2023,06/30/2025,201 CLINTONVILLE RD,NORTH HAVEN,6473,POINT (-72.842556971 41.391103003),346
930640,FAIRVIEW,NON-PROFIT CORPORATION,FAIRVIEW,FAIRVIEW,CCNH.000258C,Chronic & Convalescent Nursing Home,ACTIVE,01-07-2009,01-07-2023,06/30/2025,235 LESTERTOWN RD,GROTON,6340,POINT (-72.083290989 41.37364002),347
2245910,THE JACKSON LABORATORY FOR GENOMIC MEDICINE,NON-PROFIT CORPORATION,THE JACKSON LABORATORY FOR GENOMIC MEDICINE,THE JACKSON LABORATORY FOR GENOMIC MEDICINE,CLAB.0000695,Clinical Laboratory,ACTIVE,09/26/2013,01-10-2023,09/30/2025,10 DISCOVERY DR,FARMINGTON,6032,POINT (-72.795533648 41.733455208),348
929846,"CASCADES, THE",LIMITED LIABILITY COMPANY,"CASCADES, THE","CASCADES, THE",ALSA.0000097,Assisted Living Service Agency,ACTIVE,01-01-2008,01-01-2024,12/31/2025,13 PARK LAWN DR,BETHEL,6801,POINT (-73.397783038 41.423840998),349
1264687,"CENTER FOR ADVANCED REPRODUCTIVE SERVICES, PC",CORPORATION,"CENTER FOR ADVANCED REPRODUCTIVE SERVICES, PC","CENTER FOR ADVANCED REPRODUCTIVE SERVICES, PC",ASC.0000344,Out-Patient Surgical Facility,ACTIVE,01/28/2015,01-01-2023,12/31/2024,2 BATTERSON PARK RD,FARMINGTON,6032,POINT (-72.80018997 41.706873016),350
1161649,60 WEST,LIMITED LIABILITY PARTNERSHIP,60 WEST,60 WEST,CCNH.0002389,Chronic & Convalescent Nursing Home,ACTIVE,02-05-2013,01-04-2023,03/31/2025,60 WEST ST,ROCKY HILL,6067,POINT (-72.642654028 41.652377989),351
929695,ARDEN COURTS  (AVON),LIMITED LIABILITY COMPANY,ARDEN COURTS  (AVON),ARDEN COURTS  (AVON),ALSA.0000124,Assisted Living Service Agency,ACTIVE,01-10-2009,01-10-2023,09/30/2025,100 FISHER DR,AVON,6001,POINT (-72.833605014 41.817383003),352
930923,SHADY OAKS ASSISTED LIVING LLC,LIMITED LIABILITY COMPANY,SHADY OAKS ASSISTED LIVING LLC,SHADY OAKS ASSISTED LIVING LLC,ALSA.0AL0002,Assisted Living Service Agency,ACTIVE,01-10-2009,01-10-2023,09/30/2025,344 STEVENS ST,BRISTOL,6010,POINT (-72.915626966 41.713904008),353
2499937,HARBORCHASE OF BRANFORD,LIMITED LIABILITY COMPANY,HARBORCHASE OF BRANFORD,HARBORCHASE OF BRANFORD,ALSA.0000248,Assisted Living Service Agency,ACTIVE,10/16/2023,10/16/2023,09/30/2025,173 ALPS ROAD,BRANFORD,6405,POINT (-72.848097995 41.266665981),354
2158225,"CT GI ENDOSCOPY CENTER, LLC",LIMITED LIABILITY COMPANY,"CT GI ENDOSCOPY CENTER, LLC","CT GI ENDOSCOPY CENTER, LLC",ASC.0000371,Out-Patient Surgical Facility,ACTIVE,05-02-2021,01-01-2023,12/31/2024,10 JOLLEY DR,BLOOMFIELD,6002,POINT (-72.724517981 41.817681986),355
930472,DANBURY SURGICAL CENTER L.P.,LIMITED LIABILITY PARTNERSHIP,DANBURY SURGICAL CENTER L.P.,DANBURY SURGICAL CENTER,ASC.0000269,Out-Patient Surgical Facility,ACTIVE,01-04-2009,01-04-2023,03/31/2025,73 SAND PIT RD STE 101,DANBURY,6810,POINT (-73.431682975 41.413274981),356
930666,LORD CHAMBERLAIN NURSING & REHABILITATION CENTER,CORPORATION,LORD CHAMBERLAIN NURSING & REHABILITATION CENTER,LORD CHAMBERLAIN NURSING & REHABILITATION CENTER,CCNH.000968C,Chronic & Convalescent Nursing Home,ACTIVE,01-10-2008,01-10-2022,09/30/2024,7003 MAIN ST,STRATFORD,6614,POINT (-73.101855001 41.249664003),357
2243852,MIDDLESEX MEDICAL CENTER AT MARLBOROUGH,NON-PROFIT CORPORATION,MIDDLESEX MEDICAL CENTER AT MARLBOROUGH,MIDDLESEX HOSPITAL,CLAB.0000769,Clinical Laboratory,ACTIVE,06/24/2004,01-01-2023,12/31/2024,14 JONES HOLLOW RD,MARLBOROUGH,6447,POINT (-72.460440003 41.633546996),358
1261857,AUTUMN LAKE HEALTHCARE AT BUCKS HILL,LIMITED LIABILITY COMPANY,AUTUMN LAKE HEALTHCARE AT BUCKS HILL,AUTUMN LAKE HEALTHCARE AT BUCKS HILL,CCNH.0002400,Chronic & Convalescent Nursing Home,ACTIVE,01-01-2015,01-01-2023,12/31/2024,2817 N MAIN ST,WATERBURY,6704,POINT (-73.02772503 41.59317602),359
2318870,ILLUME FERTILITY PLLC,LIMITED LIABILITY COMPANY,ILLUME FERTILITY PLLC,ILLUME FERTILITY PLLC,ASC.0000375,Out-Patient Surgical Facility,ACTIVE IN RENEWAL,08-04-2022,03/30/2022,03/31/2024,"761 MAIN AVENUE, SUITE 200",NORWALK,6851,POINT (-73.420801001 41.159895999),360
2245061,CONNECTICUT GI LABORATORY,CORPORATION,CONNECTICUT GI LABORATORY,CONNECTICUT GI LABORATORY,CLAB.0000978,Clinical Laboratory,ACTIVE,02-05-2019,01-07-2023,06/30/2025,105 WAWECUS ST STE 3,NORWICH,6360,POINT (-72.113864986 41.548427009),361
2245999,QUEST DIAGNOSTICS LLC,LIMITED LIABILITY COMPANY,QUEST DIAGNOSTICS LLC,QUEST DIAGNOSTICS LLC,CLAB.0001017,Clinical Laboratory,ACTIVE,03-05-2021,01-07-2023,06/30/2025,221 W MAIN ST,BRANFORD,6405,POINT (-72.854811984 41.277060002),362
2396159,COMPLETE CARE AT FOX HILL,LIMITED LIABILITY COMPANY,COMPLETE CARE AT FOX HILL,COMPLETE CARE AT FOX HILL,CCNH.0002479,Chronic & Convalescent Nursing Home,ACTIVE,11/15/2022,11/15/2022,09/30/2024,1253 HARTFORD TPKE,VERNON ROCKVILLE,6066,POINT (-72.435167978 41.859759014),363
1248823,MAPLEWOOD AT STRAWBERRY HILL,LIMITED LIABILITY COMPANY,MAPLEWOOD AT STRAWBERRY HILL,MAPLEWOOD AT STRAWBERRY HILL,ALSA.0000172,Assisted Living Service Agency,ACTIVE,06-10-2014,01-10-2022,09/30/2024,73 STRAWBERRY HILL AVE,NORWALK,6855,POINT (-73.39985999 41.109654997),364
2246015,CENTRAL CONNECTICUT DERMATOLOGY,LIMITED LIABILITY COMPANY,CENTRAL CONNECTICUT DERMATOLOGY,CENTRAL CONNECTICUT DERMATOLOGY,CLAB.0001025,Clinical Laboratory,ACTIVE,04-09-2020,01-10-2022,09/30/2024,499 FARMINGTON AVE STE 230,FARMINGTON,6032,POINT (-72.803093965 41.726540021),365
2405959,STONEBROOK VILLAGE AT WINDSOR LOCKS,LIMITED LIABILITY COMPANY,STONEBROOK VILLAGE AT WINDSOR LOCKS,STONEBROOK VILLAGE AT WINDSOR LOCKS,ALSA.0000242,Assisted Living Service Agency,ACTIVE,05-01-2023,05-01-2023,12/31/2024,550 OLD COUNTY ROAD,WINDSOR LOCKS,6096,POINT (-72.655019084 41.906424124),366
930664,SOUTHINGTON CARE CENTER,CORPORATION,SOUTHINGTON CARE CENTER,SOUTHINGTON CARE CENTER,CCNH.002060C,Chronic & Convalescent Nursing Home,ACTIVE,01-01-2009,01-01-2023,12/31/2024,45 MERIDEN AVE,SOUTHINGTON,6489,POINT (-72.875113959 41.597470991),367
2245454,"ILLUME FERTILITY, PLLC",LIMITED LIABILITY PARTNERSHIP,"ILLUME FERTILITY, PLLC","ILLUME FERTILITY, PLLC",CLAB.0000935,Clinical Laboratory,ACTIVE IN RENEWAL,06/13/2018,01-07-2022,06/30/2024,260 LONG RIDGE RD FL 1,STAMFORD,6902,POINT (-73.554719004 41.079387987),368
2499983,HARBORCHASE OF MADISON,LIMITED LIABILITY COMPANY,HARBORCHASE OF MADISON,HARBORCHASE OF MADISON,ALSA.0000249,Assisted Living Service Agency,ACTIVE,10/16/2023,10/16/2023,09/30/2025,100 BRADLEY ROAD,MADISON,6443,POINT (-72.596151984 41.28221701),369
2249459,YALE-NEW HAVEN HOSPITAL LABORATORY,NON-PROFIT CORPORATION,YALE-NEW HAVEN HOSPITAL LABORATORY,YALE-NEW HAVEN HOSPITAL LABORATORY DEPART OF LAB MEDICINE,CLAB.00HP211,Clinical Laboratory,ACTIVE,06/30/2003,01-10-2023,09/30/2025,20 YORK ST,NEW HAVEN,6510,POINT (-72.934950019 41.304884987),370
1618070,ESSEX MEADOWS,LIMITED LIABILITY COMPANY,ESSEX MEADOWS,ESSEX MEADOWS,ALSA.0000206,Assisted Living Service Agency,ACTIVE,03-12-2018,01-10-2022,09/30/2024,30 BOKUM RD,ESSEX,6426,POINT (-72.412278006 41.33476798),371
2247114,QUEST DIAGNOSTICS LLC,LIMITED LIABILITY COMPANY,QUEST DIAGNOSTICS LLC,QUEST DIAGNOSTICS LLC,CLAB.0001051,Clinical Laboratory,ACTIVE,06/14/2021,01-07-2023,06/30/2025,1 GROVE ST,NEW BRITAIN,6053,POINT (-72.786114995 41.670501005),372
930488,GREENTREE MANOR NURSING AND REHABILITATION CENTER,CORPORATION,GREENTREE MANOR NURSING AND REHABILITATION CENTER,GREENTREE MANOR NURSING AND REHABILITATION CENTER,CCNH.002206C,Chronic & Convalescent Nursing Home,ACTIVE,01-04-2008,01-04-2022,12/31/2024,4 GREENTREE DR,WATERFORD,6385,POINT (-72.145899028 41.394656008),373
929118,BAL HAMDEN LLC,LIMITED LIABILITY COMPANY,BAL HAMDEN LLC,Benchmark Senior Living at Hamden,ALSA.0000133,Assisted Living Service Agency,ACTIVE,01-12-2008,01-10-2022,09/30/2024,35 HAMDEN HILLS DR,HAMDEN,6518,POINT (-72.909482025 41.389479009),374
1204521,"CONNECTICUT ORTHOPAEDIC SPECIALISTS OUTPATIENT SURGICAL CENTER, LLC",LIMITED LIABILITY COMPANY,"CONNECTICUT ORTHOPAEDIC SPECIALISTS OUTPATIENT SURGICAL CENTER, LLC","CONNECTICUT ORTHOPAEDIC SPECIALISTS OUTPATIENT SURGICAL CENTER, LLC",ASC.0000339,Out-Patient Surgical Facility,ACTIVE,01/30/2014,01-01-2024,12/31/2025,84 N MAIN ST BLDG 2,BRANFORD,6405,POINT (-72.820938031 41.284556985),375
2392576,"MIDDLESEX GASTROENTEROLOGY ASSOCIATES, LLC",BUSINESS,"MIDDLESEX GASTROENTEROLOGY ASSOCIATES, LLC","MIDDLESEX GASTROENTEROLOGY ASSOCIATES, LLC",CLAB.0001081,Clinical Laboratory,ACTIVE,11/29/2022,11/29/2022,12/31/2024,108 Old Farms West,MIDDLETOWN,6457,POINT (-72.742968981 41.57151098),376
930639,WOLCOTT VIEW MANOR INC,LIMITED LIABILITY PARTNERSHIP,WOLCOTT VIEW MANOR INC,"WOLCOTT VIEW MANOR, INC.",CCNH.000972C,Chronic & Convalescent Nursing Home,ACTIVE IN RENEWAL,01-04-2009,01-04-2019,03/31/2021,50 BEACH RD,WOLCOTT,6716,POINT (-72.989706981 41.605627002),377
2248498,COMPLETE CARE AT HARRINGTON COURT LLC,LIMITED LIABILITY COMPANY,COMPLETE CARE AT HARRINGTON COURT LLC,COMPLETE CARE AT HARRINGTON COURT LLC,CCNH.0002462,Chronic & Convalescent Nursing Home,ACTIVE,02-09-2021,01-07-2023,06/30/2025,59 HARRINGTON CT,COLCHESTER,6415,POINT (-72.331821039 41.579600983),378
2243908,"CT SKIN HEALTH, LLP",LIMITED LIABILITY PARTNERSHIP,"CT SKIN HEALTH, LLP","CT SKIN HEALTH, LLP",CLAB.0000779,Clinical Laboratory,ACTIVE,06-12-2016,01-01-2023,12/31/2024,4 CORPORATE DRIVE,SHELTON,6484,POINT (-73.130850016 41.275677994),379
930660,INGRAHAM MANOR,NON-PROFIT CORPORATION,INGRAHAM MANOR,INGRAHAM MANOR,CCNH.002056C,Chronic & Convalescent Nursing Home,ACTIVE,01-10-2008,01-10-2022,09/30/2024,400 N MAIN ST,BRISTOL,6010,POINT (-72.946405985 41.679288005),380
2236205,UCONN HEALTH UNIVERSITY MEDICAL GROUP LABORATORY,GOVERNMENT AGENCY,UCONN HEALTH UNIVERSITY MEDICAL GROUP LABORATORY,UCONN HEALTH UNIVERSITY MEDICAL GROUP LABORATORY,CLAB.0000122,Clinical Laboratory,ACTIVE,08/22/2001,01-01-2024,12/31/2025,21 SOUTH RD STE 120,FARMINGTON,6032,POINT (-72.801094667 41.726414859),381
2290614,CHATHAM PLACE AT MARY WADE,NON-PROFIT CORPORATION,CHATHAM PLACE AT MARY WADE,CHATHAM PLACE AT MARY WADE,ALSA.0000231,Assisted Living Service Agency,ACTIVE,01/21/2022,01-01-2024,12/31/2025,138 CLINTON AVE,NEW HAVEN,6513,POINT (-72.891712977 41.313349996),382
2246722,LABORATORY CORPORATION OF AMERICA HOLDINGS,CORPORATION,LABORATORY CORPORATION OF AMERICA HOLDINGS,LABORATORY CORPORATION OF AMERICA HOLDINGS,CLAB.0001034,Clinical Laboratory,ACTIVE,04-01-2021,01-04-2023,03/31/2025,15 CORPORATE DR STE 2-2,TRUMBULL,6611,POINT (-73.227677007 41.296650982),383
1345009,CANDLEWOOD VALLEY HEALTH & REHABILITATION,LIMITED LIABILITY COMPANY,CANDLEWOOD VALLEY HEALTH & REHABILITATION,CANDLEWOOD VALLEY HEALTH & REHABILITATION CENTER,CCNH.0002426,Chronic & Convalescent Nursing Home,ACTIVE IN RENEWAL,01-04-2016,01-04-2022,03/31/2024,30 PARK LN E,NEW MILFORD,6776,POINT (-73.401966027 41.597965984),384
2367148,OCEAN MEADOW SENIOR LIVING & MEMORY CARE,LIMITED LIABILITY COMPANY,OCEAN MEADOW SENIOR LIVING & MEMORY CARE,OCEAN MEADOW SENIOR LIVING & MEMORY CARE,ALSA.0000235,Assisted Living Service Agency,ACTIVE IN RENEWAL,06/27/2022,06/23/2022,03/31/2024,91 EAST MAIN STREET,CLINTON,6413,POINT (-72.519698639 41.277263045),385
